-4.11053 -0.61906 0.121196   1.66882 -0.333263   1.35293
 -4.14941 -0.659643  0.211326   1.72995 -0.370297   1.46566
 -4.20018 -0.671872  0.249374   1.76255 -0.399572   1.51352
 -4.25858 -0.712468  0.247127   1.79744 -0.377629   1.52052
  -4.2891 -0.763073  0.244097   1.79138 -0.260938    1.4777
 -4.27807 -0.917781  0.285057   1.77857 -0.133973   1.37096
 -4.29012 -0.897623  0.151281    1.77105 -0.0638885    1.25758
 -4.28267 -0.904847   0.10529    1.76658 -0.0314684    1.12713
 -4.26477 -0.888946 0.0417195    1.76132 -0.0387692   0.988202
  -4.22873  -0.879833 -0.0404954   1.75307 -0.106072  0.821004
 -4.19611 -0.855523 -0.102868   1.73202 -0.182445  0.724645
 -4.16358 -0.836063 -0.164476   1.68726 -0.268644  0.637133
 -4.10627 -0.816342 -0.267202  1.63544 -0.32581 0.588982
 -4.06089 -0.782026  -0.29502   1.57942 -0.370472  0.566094
 -4.04517 -0.730654 -0.301286   1.51911 -0.402699  0.565443
 -4.02064 -0.717059 -0.307552   1.48383 -0.418193  0.572555
 -4.01214  -0.71215 -0.308665   1.45756 -0.427688  0.580829
 -3.97637 -0.701513 -0.294047   1.42005 -0.431949  0.596627
 -3.95222 -0.699929 -0.288148    1.3957 -0.418488  0.607565
 -3.93925 -0.698612 -0.283646   1.38559 -0.396702    0.6121
 -3.92517 -0.713864 -0.271743   1.38714 -0.369928  0.611056
 -3.90814 -0.756919  -0.28295   1.42228 -0.296464  0.602255
 -3.93471 -0.821216 -0.262543   1.46413 -0.199767    0.6166
 -3.95408 -0.886393 -0.230269    1.50882 -0.0816054   0.661437
 -3.95516 -0.981359 -0.180739   1.53526 0.0241022  0.725148
 -3.97201  -1.03471 -0.119939  1.54922 0.136379 0.818138
  -3.96606   -1.15278 -0.0537743  1.54337 0.264843 0.967551
 -3.94417  -1.17154 0.0591459 1.52814 0.34886 1.10758
-3.93865  -1.2801 0.144842 1.51154 0.40473 1.24627
-3.93363 -1.29287 0.205573   1.5004 0.428436  1.34548
-3.92602 -1.30699 0.289526  1.48339 0.439014  1.48539
-3.90548  -1.3168 0.381195  1.46523 0.418112  1.62659
-3.89427 -1.37586 0.481503   1.4519 0.378579  1.71731
-3.87445 -1.35619 0.547283  1.42506 0.295589  1.81409
-3.86109 -1.34635 0.564319  1.40552 0.239264  1.84387
-3.84376 -1.32961 0.584335  1.38777 0.177996  1.85522
-3.81843 -1.29223 0.687138  1.36373 0.109636  1.85209
-3.80638 -1.27534 0.631776    1.3457 0.0651312    1.8438
-3.79452 -1.25476 0.640562    1.31873 0.00134802    1.82496
-3.77313 -1.21151  0.65554    1.29638 -0.0502286    1.80552
-3.77135 -1.20035  0.65618    1.27949 -0.0827296      1.791
-3.74849 -1.16033 0.647848   1.24999 -0.125317   1.77094
 -3.7375 -1.13833 0.632025   1.21651 -0.163493   1.75406
-3.68919 -1.06176 0.645801   1.13252 -0.204149   1.78117
-3.67117 -1.05508 0.654104   1.10517 -0.172472   1.80891
-3.65034 -1.05713 0.660759   1.07824 -0.120117   1.82125
-3.64231 -1.05974 0.661259    1.06093 -0.0762997    1.81698
-3.61934 -1.07269 0.668699    1.04585 -0.0248435    1.79707
-3.60736 -1.09351  0.59148   1.02999 0.0481579   1.73237
-3.59506 -1.10443 0.543365   1.02068 0.0996087    1.6422
-3.58991 -1.08523 0.442841  1.02053 0.132405  1.51733
-3.57396 -1.09661 0.367293   1.0241 0.130065  1.37724
 -3.5901 -1.04007 0.257313  1.02897 0.100396  1.22966
-3.58224 -0.98346 0.161345   1.03461 0.0455372   1.08514
 -3.5844 -0.97057 0.102489     1.03839 -0.00862646    0.986134
 -3.58685 -0.906864  0.016513   1.04725 -0.104649  0.856085
 -3.58723 -0.853198 -0.020691   1.05381 -0.187532  0.772286
 -3.58572 -0.783674 -0.114967   1.06024 -0.326293  0.671136
 -3.57304 -0.703497 -0.207215    1.0573 -0.455873  0.606064
 -3.53993 -0.602771  -0.24841   1.02789 -0.576597  0.567991
 -3.51591 -0.511842 -0.260253 0.963867 -0.70104 0.549193
-3.44477 -0.43607 -0.28074  0.892839 -0.767023  0.549824
 -3.37604 -0.378968 -0.277894  0.806093 -0.818515  0.563904
 -3.31815 -0.345462 -0.260846  0.697662 -0.867433  0.597383
 -3.26153 -0.310339 -0.214615  0.627746 -0.894824  0.625659
 -3.17281 -0.278254 -0.216034  0.575201 -0.914847  0.646696
 -3.12882 -0.255981 -0.186741   0.52032 -0.946766  0.669663
 -3.06626 -0.217902 -0.183352  0.492278 -0.971069   0.68346
 -3.08518 -0.206298 -0.135143  0.481036 -0.987556  0.691136
 -3.08715 -0.186179 -0.132282  0.481772 -0.999627  0.691208
 -3.08444 -0.170369 -0.141691 0.509444 -1.00597 0.669659
 -3.13133 -0.146946 -0.184472  0.604771 -0.987297  0.610609
 -3.18525 -0.124807 -0.197023  0.668901 -0.992286  0.596138
 -3.21013 -0.106588 -0.200417 0.702758 -1.00912 0.600242
  -3.23077 -0.0849229  -0.205122 0.715187 -1.02973 0.613144
  -3.23601 -0.0777975  -0.199129 0.701683 -1.02648 0.631592
   -3.2358 -0.0723021  -0.181895  0.674964 -0.991475  0.664119
  -3.22634 -0.0805011  -0.142582  0.654328 -0.939862  0.709472
  -3.22812 -0.0904583  -0.101421  0.646104 -0.883234  0.770113
  -3.23254  -0.112461 -0.0449627  0.653876 -0.822237  0.869239
   -3.2633  -0.128372 0.00492037  0.681138 -0.791981  0.948092
 -3.30267 -0.128083 0.0430572  0.737125 -0.777753   1.02142
 -3.35335 -0.132315 0.0678194  0.817816 -0.781564   1.06263
 -3.41971 -0.131673 0.0761252  0.916506 -0.799014   1.06823
 -3.50519  -0.10339 0.0685376  1.05973 -0.84893  1.04255
  -3.57161 -0.0475207  0.0516578   1.16299 -0.910201   1.01343
  -3.64941 0.00192006  0.0233858   1.25771 -0.988448  0.981944
 -3.68915 0.0405704 0.0104181  1.32315  -1.0632 0.951057
 -3.74191 0.0781912 -0.052907  1.37367 -1.14295 0.895817
  -3.61174   0.101341 -0.0535134  1.37739  -1.1473 0.885903
  -3.60967  0.0803547 -0.0931196  1.37699 -1.11592 0.851798
  -3.61243 0.00650291 -0.0912555  1.36238 -1.00143 0.843774
  -3.65869  -0.103272 -0.0803286   1.33447 -0.868207  0.856985
  -3.65666  -0.203717 -0.0591909    1.2622 -0.711724  0.876124
  -3.63013  -0.279241 -0.0395755   1.18541 -0.610374  0.885757
  -3.58458  -0.368744 -0.0419564   1.07031 -0.506083  0.894565
  -3.51143   -0.41864 -0.0278193  0.968668 -0.447947  0.896844
 -3.43384 -0.472617 -0.030609  0.864392 -0.416625  0.887238
  -3.37804  -0.512905 -0.0358465 0.773555 -0.40098 0.876711
  -3.30173  -0.536463 -0.0348969  0.686758 -0.395201   0.85899
  -3.25275  -0.557019 -0.0414613  0.609462 -0.395505  0.832638
  -3.11801  -0.616614 -0.0882722 0.543122 -0.39815 0.790663
  -3.08539  -0.609086 -0.0942653  0.514206 -0.404135  0.740349
 -3.06065  -0.60668 -0.101224  0.499321 -0.410964  0.699967
 -3.01988 -0.619073 -0.115675  0.461278 -0.415733  0.691224
  -2.99012  -0.642139 -0.0930456   0.39406 -0.345523   0.73431
  -2.94328  -0.691087 -0.0555375  0.334473 -0.243025  0.820215
  -2.90424  -0.761523 0.00566125 0.302206 -0.13046 0.942153
 -2.88314 -0.832053 0.0890518   0.309601 -0.0249801    1.09938
 -2.87318 -0.897499  0.196189  0.349908 0.0466869   1.25967
 -2.88838 -0.907532  0.240473  0.384132 0.0709677   1.35589
 -2.90059 -0.942825  0.324798  0.435431 0.0770798   1.48055
 -2.92756 -0.980939   0.40852  0.468712 0.0611632   1.56755
-2.94765 -1.04885 0.499968  0.486862 0.0389049   1.63316
 -2.9726 -1.04411 0.504992  0.493467 0.0191133   1.67133
-3.01284 -1.08184 0.543248  0.489889 0.0118368    1.6961
-3.06128   -1.125 0.563841 0.469045 0.030777  1.70347
-3.07059 -1.16701  0.59929  0.409047 0.0959659   1.65556
-3.07296  -1.1814 0.586721 0.378339 0.175159  1.58064
-3.05415 -1.20795 0.562245 0.382212 0.254796  1.49294
-3.02387 -1.24913 0.542355 0.410603 0.318022  1.41359
-2.99414 -1.30571 0.488988 0.455397 0.373581  1.33376
-3.05027 -1.32334 0.425352 0.511726 0.409571  1.24855
-3.08896 -1.35451 0.328655 0.591754 0.425636   1.1444
-3.12831 -1.40311 0.210362 0.710068 0.397122 0.996123
-3.17754 -1.34077 0.176124 0.769384 0.361563 0.926566
 -3.26343  -1.25112 0.0865558 0.870381  0.27439 0.815929
  -3.33964   -1.22385 -0.0235786 0.958116 0.167595 0.728235
   -3.3856   -1.20851 -0.0876238    1.0119 0.0830603   0.68008
 -3.46296  -1.12482 -0.188044     1.0797 -0.0383995   0.629483
 -3.51985  -1.00188 -0.215812   1.13642 -0.155292  0.596733
 -3.57246 -0.925545 -0.274299   1.17312 -0.234737  0.576717
-3.61087  -0.8747 -0.32577   1.19014 -0.201407  0.560015
 -3.61292 -0.912815 -0.263556    1.16675 -0.0514882   0.609304
 -3.58154  -1.00289 -0.245342   1.12733 0.0823343  0.701996
 -3.56079  -1.06863 -0.158771  1.10137 0.175961 0.805832
  -3.53919   -1.13254 -0.0726272  1.08244 0.254999 0.947337
  -3.54224   -1.14104 -0.0117059  1.08133 0.287694  1.04662
 -3.53607  -1.22784 0.0857106  1.09556 0.307709  1.19163
-3.57809 -1.19101 0.170723   1.1305 0.293907  1.33022
 -3.6106 -1.20053 0.234238   1.1803 0.257491  1.43306
-3.64115 -1.22855 0.312426  1.24499 0.206217  1.51417
-3.68958 -1.23284 0.376679  1.30447 0.153153  1.55799
-3.73078 -1.21756 0.381369   1.3328 0.131253  1.56801
-3.74602 -1.21818 0.381509  1.33554 0.126803  1.57209
-3.75348 -1.21423 0.376485   1.3303 0.116852   1.5785
-3.75605 -1.21268 0.373504 1.32136 0.10362 1.58376
-3.75671 -1.20984 0.376624   1.31165 0.0873866   1.58413
-3.75388 -1.20429 0.383393   1.30403 0.0756443   1.58205
-3.74928 -1.19262 0.390404   1.29808 0.0655537   1.58197
-3.74626 -1.18026 0.392215   1.29494 0.0527563   1.58711
-3.74543 -1.10971 0.418649    1.27902 -0.0414236    1.60614
  -1.75867    1.17089 0.00325905 -0.976479  -2.41097  0.767729
  -1.86184    1.27739 0.00317919 -0.87896 -2.40073 0.750297
  -1.92822     1.2432 -0.0243783 -0.767276  -2.36437  0.729974
  -2.01429    1.21534 -0.0557555 -0.664882  -2.33546  0.706183
  -2.07005    1.20068 -0.0810632 -0.563232  -2.31701  0.674632
   -2.1419    1.18285 -0.0965935 -0.453517  -2.30821  0.646248
 -2.21383   1.16613 -0.114304 -0.334529  -2.30817  0.628795
  -2.3037   1.15025 -0.128932 -0.216513  -2.31043  0.624734
 -2.38315   1.13833 -0.136052 -0.113177  -2.31299   0.62829
 -2.47914      1.12 -0.152795 0.00205716   -2.31213   0.645178
 -2.55631   1.09868 -0.144812 0.0581258  -2.31843  0.675249
 -2.58032   1.08834 -0.137235 0.0636929  -2.33115  0.703451
 -2.59699   1.08535 -0.130654 0.0526309  -2.34574  0.747052
-2.61114  1.08101 -0.11063 0.0285776  -2.35265  0.824158
 -2.60653   1.05729 -0.050401 -0.000120401     -2.31218     0.897302
  -2.60767    1.03394 0.00144724 -0.0284043   -2.27291   0.977944
  -2.6023   1.00339 0.0552832 -0.06073 -2.21918  1.06345
-2.59506 0.971066 0.125704 -0.098416  -2.13953   1.17114
-2.57298 0.940395 0.195422 -0.111477   -2.0708   1.26307
-2.60263 0.902206 0.262854 -0.102511  -2.00622   1.35042
-2.62171  0.86361 0.342191 -0.0569619   -1.92777    1.45759
-2.69058 0.810616 0.449104 0.0382963  -1.85802   1.55696
-2.77825 0.786374 0.483025 0.139956 -1.83215  1.61161
-2.88576 0.770408 0.506165 0.244575 -1.83318  1.64333
-2.99448 0.767405 0.503011 0.372101 -1.86876  1.65566
-3.09401 0.776887 0.498126 0.472245 -1.92318  1.64221
-3.19682 0.802343  0.47874 0.563583 -1.97963  1.60969
-3.28745 0.815789 0.428061 0.684069 -2.05131  1.53253
-3.36909 0.810894 0.363584 0.780308 -2.08026  1.45072
 -3.4399 0.791341 0.298808  0.85389 -2.08231  1.36525
-3.48167 0.786683 0.233617 0.921623  -2.0619  1.24259
-3.49981  0.71491 0.151869 0.943273 -2.03765  1.15506
 -3.50855  0.697211 0.0718914 0.946056 -1.97972  1.02303
    -3.5006    0.656311 -0.00229677  0.92366 -1.92038 0.928554
  -3.47672   0.623526 -0.0785104 0.883974 -1.85847 0.856493
 -3.43323  0.537646 -0.122723 0.820239 -1.78554 0.799718
 -3.36828  0.466876 -0.136858 0.750981 -1.70332 0.757249
 -3.30816  0.405275 -0.157451 0.670625 -1.61698 0.742122
  -3.2533  0.335001 -0.142725 0.577877 -1.50026 0.751216
  -3.2167  0.262333 -0.137729 0.519878   -1.404 0.773052
 -3.17439  0.171638 -0.116366 0.475747 -1.26747 0.803819
  -3.1409 0.0690683 -0.123705 0.474787 -1.16986 0.811632
 -3.15668 0.0113277 -0.118131 0.519086  -1.0745 0.780478
  -3.20092 -0.0554814  -0.143877 0.607849 -1.07794 0.709173
  -3.25426 -0.0425812  -0.178655 0.680014   -1.142  0.65896
   -3.20826 -0.00263513   -0.185619 0.626513 -1.21394 0.664491
 -3.09717 0.0209859 -0.172143 0.517225 -1.23977  0.68393
 -3.01182 0.0381309 -0.158091 0.391189 -1.25518  0.70971
 -2.90809 0.0536386 -0.117015 0.268665 -1.26728 0.743179
  -2.83299  0.0688859 -0.0950055 0.159596 -1.26915 0.787832
 -2.74738 0.0802139 -0.067945 0.0727531  -1.26091  0.822993
  -2.66078  0.0806947 -0.0439553 -0.0261366   -1.23758    0.85335
  -2.56003  0.0732567 -0.0282003 -0.135948  -1.19438  0.878546
  -2.47706  0.0417965 -0.0161504 -0.225022  -1.14797  0.891013
   -2.3663 0.00981657  0.0113543 -0.323782  -1.09109   0.90135
  -2.29596 -0.0260294 0.00593054 -0.420713  -1.03466  0.928851
  -2.19138 -0.0733412  0.0273994 -0.472516  -1.00735  0.952166
  -2.17163 -0.0883365  0.0384267 -0.528871 -0.982803  0.988322
 -2.10452 -0.101713  0.080285 -0.565924 -0.969132    1.0206
  -2.06458 -0.0994362   0.100357 -0.599743 -0.956798   1.06101
  -2.02474 -0.0983171    0.13532 -0.624119 -0.947893   1.10421
-1.99981 -0.10651 0.182596 -0.645412 -0.939792   1.16066
 -2.00418 -0.106331  0.215016 -0.655192 -0.932115   1.20749
-1.92541 -0.10098 0.227207 -0.648838 -0.920835   1.26221
 -2.00965 -0.113731  0.302642 -0.602452 -0.907255   1.34389
 -2.04163 -0.108793  0.363587 -0.534881 -0.912278   1.37949
  -2.11434 -0.0782729   0.320048  -0.47667 -0.962084   1.29372
  -2.11831 -0.0416203   0.248116 -0.424624   -1.0116    1.1464
  -2.23782 -0.0201377   0.137871 -0.369965  -1.03911   1.05265
  -2.36066 -0.0163712  0.0812135 -0.289858  -1.06928  0.957133
  -2.42578 0.00557032  0.0346346 -0.185907   -1.1081  0.870388
   -2.5124  0.0508994 -0.0364377 -0.0816307   -1.14784   0.807893
  -2.64535  0.0594154 -0.0849841 0.0716345   -1.1971  0.738678
 -2.74673 0.0633561 -0.119117 0.207574  -1.2261 0.690771
 -2.86065 0.0630446 -0.153794  0.33987 -1.23945 0.655506
 -2.97662 0.0576548 -0.198822 0.478175 -1.24298 0.632829
 -3.09303 0.0421987 -0.217214  0.61292 -1.24107 0.624016
 -3.19894 0.0290474 -0.227965 0.721146 -1.24068 0.622064
 -3.31348 0.0261948 -0.236945 0.832906 -1.25444 0.621254
 -3.41607 0.0448385 -0.235402 0.886495 -1.29185 0.651989
  -3.4498 0.0812872 -0.206056 0.859223  -1.3434 0.701732
 -3.43648  0.143579 -0.182783 0.773767 -1.37762 0.750331
 -3.43961   0.17904 -0.150316 0.733514 -1.38445 0.832013
 -3.46809  0.220177 -0.126767 0.748294 -1.38982 0.889511
 -3.50484  0.264861 -0.119769 0.781351 -1.40397  0.92071
 -3.55513   0.35402 -0.096209 0.836019 -1.42908 0.922679
 -3.62193  0.388426 -0.165529 0.905121 -1.47076 0.881267
 -3.71103  0.402593 -0.197838   0.9955 -1.52365 0.815622
 -3.76141  0.403012 -0.209782  1.09937 -1.57316 0.737059
 -3.81768  0.410266 -0.246171  1.18219 -1.60148 0.681876
-3.87221 0.407649 -0.27233   1.2732 -1.62237 0.634878
 -3.92802  0.404745 -0.302114  1.37096 -1.63403 0.600818
 -3.96071  0.402498 -0.325862  1.45552 -1.63326 0.583334
 -3.99885  0.397072 -0.335428  1.51788 -1.62799 0.580893
 -4.02513  0.379209 -0.310409  1.54493 -1.62949 0.587857
 -4.03139  0.377527 -0.309176  1.52874 -1.64112 0.603942
 -4.02736  0.376574 -0.296523  1.48206 -1.65086 0.622471
 -4.00048  0.378817 -0.280882  1.42099 -1.65074 0.646839
 -3.9635 0.382533 -0.27457  1.34893 -1.63396 0.681246
 -3.92137  0.341344 -0.238304   1.2499 -1.56785 0.743375
 -3.86685  0.291353 -0.213003  1.19535 -1.47581 0.791192
 -3.88481  0.189965 -0.198253  1.19395 -1.35105 0.802637
  -3.9053  0.115748 -0.224961  1.23637 -1.29875 0.768139
 -3.91275  0.100509 -0.230055  1.29318 -1.28805 0.729466
 -3.94803 0.0812325 -0.239922  1.33978 -1.29041 0.703332
 -3.97919 0.0690465 -0.245402  1.39034 -1.29868 0.679953
  -4.0122 0.0659492 -0.261138  1.44461 -1.31464 0.663713
 -4.03288 0.0776611   -0.2671  1.50798 -1.35009 0.658708
 -4.05563 0.0989008 -0.264853  1.54161 -1.38991 0.677455
 -4.06262  0.136761 -0.259944  1.56062 -1.45288 0.730922
 -4.06859  0.181041 -0.223774   1.5484  -1.5077 0.797159
 -4.05363  0.220737 -0.162736 1.50875 -1.5518 0.88168
   -4.0115   0.232892 -0.0856801  1.43743 -1.58059 0.993233
  -3.99631    0.24449 -0.0519088  1.37968 -1.58265  1.08422
   -3.96699    0.258645 -0.00616174  1.32871 -1.56979  1.17007
-3.90947 0.222844 0.091705  1.24639 -1.50205  1.33093
-3.84695 0.221882 0.197188 1.18434 -1.3908 1.45885
-3.79809  0.18467 0.291934 1.14277 -1.2677 1.52978
 -3.7656 0.139289 0.374202  1.10792 -1.15919   1.5536
 -3.72721 0.0786489  0.456124  1.08184 -1.03663  1.57761
 -3.73539 0.0156379  0.477875   1.08585 -0.982769   1.61257
   -3.73989 -0.00946235    0.490623   1.09603 -0.956611   1.66364
  -3.73931 -0.0410353   0.542818   1.10813 -0.944885   1.70866
  -3.74792 -0.0649162    0.56721   1.12864 -0.935431   1.75464
  -3.76174 -0.0932161   0.591161   1.16679 -0.927193   1.80462
 -3.77371 -0.120646  0.615121   1.20369 -0.930214   1.83489
 -3.7831 -0.13973 0.626703   1.23634 -0.941733   1.84938
-3.79735 -0.16568 0.605229   1.25651 -0.953371   1.85036
 -3.81117 -0.190112  0.584577   1.28653 -0.972617   1.83698
 -3.81942 -0.208217   0.57787   1.31329 -0.999067   1.79763
 -3.83475 -0.185942  0.573584  1.32562 -1.02434   1.7448
 -3.81164 -0.250268  0.441562  1.32264 -1.07476  1.60004
 -3.80204 -0.232123  0.401952  1.3083 -1.0969 1.48355
 -3.78512 -0.225856  0.320746  1.28635 -1.10693  1.35913
 -3.75788 -0.268191  0.205865  1.25809 -1.09458  1.21637
-3.75306 -0.28112 0.145509  1.23767 -1.07206  1.11998
 -3.73365 -0.282629 0.0483234  1.20847 -1.01336 0.970581
  -3.71606  -0.298182 -0.0932702     1.186 -0.937516  0.847008
  -3.70624  -0.388565 -0.0983702   1.17341 -0.871467  0.767969
 -3.70032  -0.43403 -0.204112   1.16462 -0.774802  0.676038
 -3.68218 -0.486978 -0.264737   1.17055 -0.693362  0.614802
 -3.69831 -0.461551 -0.266903   1.20018 -0.817027  0.615429
 -3.71205 -0.365209   -0.2583   1.20154 -0.940504  0.665339
 -3.71401 -0.270671  -0.20465  1.20332 -1.07341 0.736774
  -3.7169 -0.202765 -0.178191  1.20296 -1.16016 0.794925
 -3.72391 -0.119383 -0.173637  1.20206 -1.24787 0.862581
  -3.72687 -0.0360938 -0.0735316  1.19656 -1.36606 0.979389
 -3.71996  0.045992 0.0112614  1.18537 -1.44878  1.09328
 -3.73057   0.12063 0.0778532  1.16754 -1.50846   1.2198
-3.72072 0.185551 0.157852  1.14605 -1.53643  1.33685
-3.71945 0.239983 0.227977  1.12422 -1.52687  1.44528
-3.71326  0.27214 0.279313  1.10389 -1.48858   1.5251
 -3.7016 0.283146  0.33857  1.08716 -1.45767  1.56276
-3.69097 0.283879 0.391221  1.05931 -1.41257  1.59524
-3.69729 0.260367 0.363773  1.03723 -1.38173  1.60435
